epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,3770.79,1.44055,1.03407,1.29043,0.85308,0.81924,0.86439,0.44195,0.75497,0.93237,0.67724,0.00036635,0.00036635,0.00036635
29,3901.47,1.43069,1.03435,1.2915,0.83171,0.82753,0.87986,0.46573,0.72407,0.74413,0.66406,0.0003614,0.0003614,0.0003614
30,4029.7,1.43407,1.01651,1.29343,0.83671,0.78939,0.8562,0.44933,0.73593,0.93541,0.67601,0.00035645,0.00035645,0.00035645
31,4159.58,1.4203,0.99815,1.28587,0.8264,0.82105,0.86462,0.4606,0.72505,1.21627,0.67263,0.0003515,0.0003515,0.0003515
32,4288.55,1.41476,0.99104,1.27976,0.86822,0.81095,0.87145,0.45256,0.73618,0.55381,0.67523,0.00034655,0.00034655,0.00034655
33,4418.92,1.40308,0.98871,1.28129,0.84061,0.81924,0.86785,0.47214,0.72371,0.68049,0.66027,0.0003416,0.0003416,0.0003416
34,4545.78,1.38888,0.97296,1.2655,0.84254,0.81758,0.87698,0.46456,0.72411,0.87534,0.65847,0.00033665,0.00033665,0.00033665
35,4673.76,1.39171,0.96731,1.26609,0.84511,0.83242,0.88064,0.46965,0.73377,0.76992,0.67699,0.0003317,0.0003317,0.0003317
36,4803.24,1.38598,0.95738,1.26471,0.85297,0.82737,0.88537,0.45786,0.73733,0.87824,0.68174,0.00032675,0.00032675,0.00032675
37,4931.51,1.38021,0.95459,1.25789,0.85717,0.83601,0.88478,0.46235,0.72351,0.77841,0.6652,0.0003218,0.0003218,0.0003218
38,5060.51,1.36815,0.93149,1.24894,0.87493,0.83914,0.89476,0.47607,0.72184,0.76572,0.65982,0.00031685,0.00031685,0.00031685
39,5189.45,1.35608,0.93399,1.24282,0.86176,0.81758,0.88752,0.47432,0.72991,0.58693,0.67046,0.0003119,0.0003119,0.0003119
40,5319.65,1.35854,0.92971,1.24795,0.85505,0.83914,0.89103,0.49004,0.70888,0.66553,0.65864,0.00030695,0.00030695,0.00030695
41,5448.4,1.34968,0.92853,1.23565,0.88718,0.8209,0.90413,0.4896,0.70882,0.66375,0.6634,0.000302,0.000302,0.000302
42,5577.27,1.33803,0.91169,1.23133,0.87061,0.83689,0.88754,0.47902,0.72087,0.58423,0.6647,0.00029705,0.00029705,0.00029705
43,5709.3,1.34415,0.91263,1.2376,0.89099,0.82919,0.89815,0.49177,0.69998,0.61472,0.6521,0.0002921,0.0002921,0.0002921
44,5837.44,1.32642,0.89759,1.22892,0.86358,0.83982,0.89506,0.49357,0.70882,0.57547,0.65791,0.00028715,0.00028715,0.00028715
45,5966.55,1.32158,0.88959,1.22419,0.85696,0.83457,0.88495,0.48265,0.71721,0.64115,0.662,0.0002822,0.0002822,0.0002822
46,6095.22,1.31727,0.8833,1.21815,0.86282,0.8408,0.89168,0.48024,0.71867,0.58216,0.67119,0.00027725,0.00027725,0.00027725
47,6222.47,1.3145,0.87761,1.21523,0.89622,0.8607,0.91566,0.49253,0.70643,0.5835,0.66054,0.0002723,0.0002723,0.0002723
48,6350.93,1.29685,0.8706,1.21293,0.86853,0.84245,0.89911,0.48676,0.72166,0.51593,0.67365,0.00026735,0.00026735,0.00026735
49,6480.11,1.30026,0.86503,1.20933,0.88347,0.85492,0.90668,0.49201,0.71568,0.54243,0.66594,0.0002624,0.0002624,0.0002624
50,6609.75,1.29862,0.86209,1.20523,0.8586,0.866,0.89804,0.4916,0.72319,0.50385,0.67283,0.00025745,0.00025745,0.00025745
51,6737.85,1.28254,0.85843,1.20159,0.87251,0.85124,0.90519,0.4928,0.71264,0.52882,0.66373,0.0002525,0.0002525,0.0002525
52,6869.15,1.28947,0.86449,1.2028,0.84126,0.86567,0.89952,0.50107,0.71112,0.4965,0.6607,0.00024755,0.00024755,0.00024755
53,6997.07,1.27725,0.83607,1.19515,0.87272,0.86899,0.90279,0.49969,0.70308,0.44731,0.6575,0.0002426,0.0002426,0.0002426
54,7124.99,1.26696,0.83301,1.18998,0.87448,0.87812,0.90449,0.50189,0.71205,0.44998,0.66169,0.00023765,0.00023765,0.00023765
55,7252.15,1.26228,0.84499,1.1897,0.86882,0.8607,0.90314,0.50088,0.71235,0.53203,0.66854,0.0002327,0.0002327,0.0002327
56,7381.34,1.25554,0.82448,1.18221,0.87386,0.86235,0.90838,0.50541,0.70805,0.5711,0.66048,0.00022775,0.00022775,0.00022775
57,7511.88,1.24489,0.8246,1.17891,0.87465,0.86784,0.90916,0.50512,0.708,0.52609,0.6613,0.0002228,0.0002228,0.0002228
58,7640.36,1.24406,0.82029,1.1735,0.89114,0.87396,0.92012,0.5068,0.70568,0.49815,0.66012,0.00021785,0.00021785,0.00021785
59,7769.96,1.22919,0.79974,1.16206,0.86754,0.87978,0.91339,0.50757,0.70363,0.48254,0.65715,0.0002129,0.0002129,0.0002129
60,7900.23,1.2285,0.80032,1.16849,0.86808,0.87396,0.90982,0.50412,0.70542,0.47596,0.6571,0.00020795,0.00020795,0.00020795
61,8029.27,1.21936,0.79519,1.16526,0.87445,0.86733,0.91436,0.50327,0.71114,0.47968,0.66266,0.000203,0.000203,0.000203
62,8160.15,1.21835,0.78793,1.15887,0.86797,0.86733,0.91223,0.50436,0.70905,0.44145,0.6647,0.00019805,0.00019805,0.00019805
63,8292.79,1.21419,0.78905,1.15756,0.88546,0.87894,0.92219,0.5091,0.70367,0.50509,0.66097,0.0001931,0.0001931,0.0001931
64,8422.35,1.21337,0.79004,1.16088,0.87227,0.87894,0.91828,0.50787,0.70353,0.56063,0.66306,0.00018815,0.00018815,0.00018815
65,8551.58,1.20722,0.77333,1.15755,0.89284,0.87048,0.92068,0.50789,0.70226,0.5898,0.6635,0.0001832,0.0001832,0.0001832
66,8681.58,1.19217,0.76166,1.15209,0.89175,0.86567,0.91872,0.51008,0.70057,0.52196,0.6627,0.00017825,0.00017825,0.00017825
67,8810.29,1.18127,0.76161,1.14558,0.88206,0.86818,0.9098,0.5149,0.70127,0.50882,0.66284,0.0001733,0.0001733,0.0001733
68,8939.05,1.19086,0.76234,1.14442,0.8921,0.85904,0.91396,0.51322,0.70074,0.49466,0.66743,0.00016835,0.00016835,0.00016835
69,9068.02,1.18156,0.75456,1.14545,0.88935,0.86637,0.91554,0.5124,0.70369,0.49826,0.67181,0.0001634,0.0001634,0.0001634
70,9198.22,1.17142,0.74388,1.14129,0.8893,0.86733,0.91019,0.51372,0.70624,0.44814,0.67271,0.00015845,0.00015845,0.00015845
71,9328.45,1.1806,0.75152,1.14008,0.8876,0.88226,0.91606,0.5147,0.70054,0.4361,0.66431,0.0001535,0.0001535,0.0001535
72,9458.22,1.16332,0.74467,1.13408,0.88974,0.88326,0.91638,0.51401,0.70087,0.44044,0.66166,0.00014855,0.00014855,0.00014855
73,9586.53,1.15739,0.73369,1.12842,0.88173,0.87396,0.91044,0.51209,0.70278,0.45907,0.66661,0.0001436,0.0001436,0.0001436
74,9714.85,1.14486,0.72038,1.12458,0.88958,0.87562,0.91523,0.51198,0.70265,0.47659,0.66805,0.00013865,0.00013865,0.00013865
75,9842.83,1.14931,0.73281,1.12195,0.88037,0.87873,0.91307,0.51265,0.69766,0.4917,0.66612,0.0001337,0.0001337,0.0001337
76,9972.07,1.14475,0.72429,1.12817,0.87811,0.88405,0.91409,0.51432,0.69532,0.49534,0.66326,0.00012875,0.00012875,0.00012875
77,10102.2,1.12585,0.71466,1.11714,0.89042,0.87589,0.91663,0.51496,0.69605,0.47917,0.6648,0.0001238,0.0001238,0.0001238
78,10232.7,1.12917,0.71533,1.11976,0.87986,0.88661,0.91714,0.51703,0.69603,0.46427,0.66624,0.00011885,0.00011885,0.00011885
79,10361.2,1.12297,0.70774,1.11392,0.88268,0.87337,0.91343,0.51638,0.69511,0.4621,0.66401,0.0001139,0.0001139,0.0001139
80,10490.6,1.12074,0.70135,1.10831,0.88023,0.8806,0.9149,0.51667,0.69487,0.47441,0.66385,0.00010895,0.00010895,0.00010895
81,10620.7,1.11798,0.70316,1.11067,0.87637,0.88226,0.91449,0.51695,0.694,0.49221,0.66331,0.000104,0.000104,0.000104
82,10750.3,1.0993,0.68202,1.09773,0.87827,0.88226,0.91659,0.51792,0.69219,0.49039,0.66239,9.905e-05,9.905e-05,9.905e-05
83,10878.7,1.11214,0.69477,1.10294,0.87518,0.88226,0.91794,0.51884,0.69098,0.4935,0.6616,9.41e-05,9.41e-05,9.41e-05
84,11017.8,1.10403,0.68478,1.0984,0.87503,0.87728,0.91768,0.51688,0.69022,0.49333,0.66131,8.915e-05,8.915e-05,8.915e-05
85,11148.3,1.08257,0.68002,1.09582,0.88003,0.87586,0.91733,0.51367,0.6905,0.49045,0.66244,8.42e-05,8.42e-05,8.42e-05
86,11278.4,1.08103,0.6691,1.08905,0.88177,0.87396,0.9171,0.51406,0.69108,0.47922,0.66358,7.925e-05,7.925e-05,7.925e-05
87,11408,1.08994,0.67927,1.09034,0.87689,0.87412,0.91666,0.51584,0.69138,0.47353,0.66418,7.43e-05,7.43e-05,7.43e-05
88,11538.3,1.07883,0.67444,1.08442,0.87778,0.87396,0.91495,0.51408,0.691,0.46437,0.66436,6.935e-05,6.935e-05,6.935e-05
89,11666.6,1.07107,0.66993,1.08444,0.88541,0.86733,0.91403,0.51264,0.69077,0.4538,0.6647,6.44e-05,6.44e-05,6.44e-05
90,11796.7,1.06719,0.66937,1.0869,0.88068,0.86567,0.9123,0.51184,0.69063,0.44493,0.66443,5.945e-05,5.945e-05,5.945e-05
91,11952.6,1.01721,0.54985,1.05671,0.88121,0.86733,0.91362,0.51396,0.6905,0.43716,0.66479,5.45e-05,5.45e-05,5.45e-05
92,12079.8,0.99943,0.53214,1.04396,0.87762,0.8682,0.91424,0.51457,0.69224,0.42768,0.66923,4.955e-05,4.955e-05,4.955e-05
93,12206.1,0.98623,0.52798,1.0385,0.8781,0.87209,0.91516,0.51512,0.68977,0.42298,0.66513,4.46e-05,4.46e-05,4.46e-05
