epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,1715.07,1.51558,1.19109,1.29413,0.83893,0.7601,0.81852,0.40017,0.7814,0.86265,0.68402,8.911e-05,8.911e-05,8.911e-05
13,1853.87,1.51106,1.16006,1.28203,0.86343,0.7728,0.85343,0.41749,0.77376,0.85237,0.66004,8.812e-05,8.812e-05,8.812e-05
14,2000.51,1.49791,1.14559,1.26966,0.82662,0.81758,0.85196,0.41882,0.76527,1.4281,0.66349,8.713e-05,8.713e-05,8.713e-05
15,2140.5,1.50238,1.14116,1.27033,0.79198,0.80815,0.84291,0.43453,0.7291,2.03606,0.64486,8.614e-05,8.614e-05,8.614e-05
16,2276.33,1.48302,1.11213,1.2629,0.82931,0.81924,0.85404,0.44769,0.73243,0.90678,0.64619,8.515e-05,8.515e-05,8.515e-05
17,2415.21,1.45812,1.08425,1.24786,0.83566,0.8126,0.85509,0.45291,0.72682,0.7019,0.638,8.416e-05,8.416e-05,8.416e-05
18,2550.21,1.4585,1.08059,1.2504,0.84333,0.83021,0.86789,0.44404,0.73653,1.03012,0.64429,8.317e-05,8.317e-05,8.317e-05
19,2687.77,1.45025,1.07477,1.24413,0.85306,0.80873,0.8724,0.45922,0.72102,0.73857,0.6405,8.218e-05,8.218e-05,8.218e-05
20,2832.96,1.43365,1.05846,1.24281,0.86613,0.84411,0.87786,0.46429,0.71909,0.54648,0.63866,8.119e-05,8.119e-05,8.119e-05
21,2972.06,1.42596,1.0417,1.23181,0.8519,0.82587,0.86308,0.4447,0.72776,0.86722,0.64902,8.02e-05,8.02e-05,8.02e-05
22,3114.68,1.4175,1.02004,1.22731,0.85161,0.8524,0.88021,0.45618,0.72614,0.53197,0.64626,7.921e-05,7.921e-05,7.921e-05
23,3259.97,1.40244,1.00984,1.21906,0.87074,0.8126,0.87973,0.46755,0.72143,0.6713,0.6392,7.822e-05,7.822e-05,7.822e-05
24,3397.69,1.40129,0.99648,1.21204,0.85714,0.83914,0.87215,0.4608,0.73413,0.72087,0.64341,7.723e-05,7.723e-05,7.723e-05
25,3530.94,1.40018,0.99412,1.21449,0.85852,0.84577,0.88072,0.46887,0.7263,0.64096,0.64061,7.624e-05,7.624e-05,7.624e-05
26,3665.61,1.3857,0.99629,1.21131,0.87494,0.82379,0.88016,0.47459,0.70983,0.62862,0.63208,7.525e-05,7.525e-05,7.525e-05
27,3798.09,1.37487,0.96626,1.20052,0.87207,0.83655,0.88294,0.4703,0.72043,0.52883,0.6382,7.426e-05,7.426e-05,7.426e-05
28,3932.27,1.3683,0.96237,1.1962,0.86872,0.8524,0.88832,0.47124,0.72088,1.0724,0.63639,7.327e-05,7.327e-05,7.327e-05
29,4065.87,1.36127,0.94962,1.19651,0.87348,0.84577,0.88478,0.47988,0.71725,0.54421,0.64175,7.228e-05,7.228e-05,7.228e-05
30,4196.27,1.35487,0.94722,1.19603,0.8681,0.84577,0.88879,0.48605,0.7099,0.72604,0.63107,7.129e-05,7.129e-05,7.129e-05
31,4327.95,1.34234,0.92259,1.18707,0.88424,0.8524,0.90068,0.48945,0.71605,0.56408,0.63881,7.03e-05,7.03e-05,7.03e-05
32,4457.57,1.33958,0.92804,1.18505,0.88357,0.85738,0.89229,0.48755,0.72001,0.53918,0.63738,6.931e-05,6.931e-05,6.931e-05
33,4592.2,1.32345,0.91876,1.18019,0.89139,0.84577,0.89256,0.47791,0.72681,0.63774,0.6424,6.832e-05,6.832e-05,6.832e-05
34,4721.78,1.32105,0.90636,1.1749,0.88145,0.85078,0.89917,0.48724,0.71696,0.58569,0.63801,6.733e-05,6.733e-05,6.733e-05
35,4852.33,1.31431,0.89866,1.17291,0.87689,0.85572,0.89812,0.48278,0.71703,0.70168,0.64235,6.634e-05,6.634e-05,6.634e-05
36,4981.98,1.31395,0.88848,1.16993,0.88333,0.84127,0.89162,0.48519,0.71488,0.6307,0.63355,6.535e-05,6.535e-05,6.535e-05
37,5112.34,1.31074,0.89538,1.17024,0.87242,0.84411,0.89785,0.48646,0.7205,0.68613,0.63862,6.436e-05,6.436e-05,6.436e-05
38,5322.77,1.29398,0.87331,1.15912,0.86718,0.85537,0.90217,0.49681,0.70349,0.65712,0.63139,6.337e-05,6.337e-05,6.337e-05
39,5454.89,1.28812,0.8771,1.15758,0.85183,0.87894,0.89914,0.48827,0.71622,0.63188,0.62915,6.238e-05,6.238e-05,6.238e-05
40,5586.37,1.28562,0.87009,1.15808,0.88628,0.85738,0.89965,0.49641,0.69828,0.74592,0.63313,6.139e-05,6.139e-05,6.139e-05
41,5718.65,1.28261,0.86666,1.14832,0.88906,0.8325,0.88876,0.49452,0.70856,0.48481,0.63238,6.04e-05,6.04e-05,6.04e-05
42,5850.47,1.27777,0.85718,1.15163,0.88843,0.84518,0.89179,0.49192,0.69918,0.54431,0.63111,5.941e-05,5.941e-05,5.941e-05
43,5984.15,1.28185,0.85784,1.15471,0.87947,0.84743,0.90455,0.49676,0.70155,0.50328,0.62955,5.842e-05,5.842e-05,5.842e-05
44,6116.18,1.26783,0.84326,1.14447,0.87073,0.84898,0.89089,0.49587,0.70206,0.52726,0.62941,5.743e-05,5.743e-05,5.743e-05
45,6248.15,1.25986,0.84133,1.14508,0.87244,0.83914,0.89723,0.48755,0.7067,0.53909,0.63156,5.644e-05,5.644e-05,5.644e-05
46,6381.86,1.25791,0.84339,1.14503,0.87244,0.85064,0.89521,0.49729,0.70148,0.44631,0.63542,5.545e-05,5.545e-05,5.545e-05
47,6513.81,1.25171,0.82801,1.13061,0.87015,0.85738,0.89814,0.49928,0.69574,0.49599,0.63244,5.446e-05,5.446e-05,5.446e-05
48,6645.2,1.24595,0.83268,1.13622,0.86072,0.84909,0.8917,0.50143,0.69047,0.48077,0.63309,5.347e-05,5.347e-05,5.347e-05
49,6778.59,1.23503,0.8243,1.12964,0.88001,0.8392,0.89939,0.50167,0.69529,0.50603,0.6342,5.248e-05,5.248e-05,5.248e-05
50,6911.24,1.2389,0.81799,1.12782,0.88846,0.84541,0.89871,0.50274,0.70028,0.50392,0.63764,5.149e-05,5.149e-05,5.149e-05
51,7043.66,1.22964,0.81881,1.12846,0.86751,0.84701,0.89905,0.50606,0.6939,0.49729,0.63311,5.05e-05,5.05e-05,5.05e-05
52,7177.06,1.22645,0.81473,1.12448,0.87304,0.84577,0.89409,0.49731,0.69477,0.51957,0.6342,4.951e-05,4.951e-05,4.951e-05
53,7309.41,1.22312,0.80064,1.12198,0.86387,0.86567,0.89887,0.49924,0.69631,0.49462,0.63309,4.852e-05,4.852e-05,4.852e-05
54,7443.58,1.216,0.80254,1.12533,0.89298,0.84408,0.89865,0.50065,0.70281,0.47503,0.63643,4.753e-05,4.753e-05,4.753e-05
55,7574.85,1.21475,0.80522,1.12371,0.87099,0.8524,0.89619,0.50367,0.69607,0.51957,0.63035,4.654e-05,4.654e-05,4.654e-05
56,7708.48,1.20754,0.79592,1.11435,0.8775,0.86899,0.90538,0.50226,0.69596,0.49345,0.63145,4.555e-05,4.555e-05,4.555e-05
57,7841.15,1.20991,0.79616,1.11386,0.90106,0.86086,0.90797,0.50687,0.69707,0.46256,0.63213,4.456e-05,4.456e-05,4.456e-05
58,7974.45,1.20342,0.79385,1.11107,0.89207,0.87723,0.91389,0.5094,0.69422,0.42541,0.63268,4.357e-05,4.357e-05,4.357e-05
59,8130.93,1.19015,0.77635,1.10783,0.90341,0.84743,0.90519,0.51024,0.69361,0.47893,0.63257,4.258e-05,4.258e-05,4.258e-05
60,8292.45,1.19128,0.7703,1.10976,0.89416,0.84411,0.89983,0.50766,0.69675,0.58115,0.63316,4.159e-05,4.159e-05,4.159e-05
61,8457.55,1.17289,0.77465,1.09898,0.86827,0.86356,0.89941,0.50443,0.69928,0.54676,0.63665,4.06e-05,4.06e-05,4.06e-05
62,8616.14,1.18189,0.77085,1.10256,0.89215,0.83684,0.89852,0.50244,0.69875,0.56095,0.63564,3.961e-05,3.961e-05,3.961e-05
63,8772.02,1.18044,0.77292,1.10078,0.88417,0.84816,0.89989,0.50555,0.69351,0.55015,0.63355,3.862e-05,3.862e-05,3.862e-05
64,8920.25,1.17758,0.76824,1.10421,0.90082,0.83914,0.90053,0.5071,0.6932,0.53701,0.63332,3.763e-05,3.763e-05,3.763e-05
65,9079.16,1.16869,0.76167,1.09562,0.90024,0.83802,0.90103,0.50835,0.69615,0.50396,0.63548,3.664e-05,3.664e-05,3.664e-05
66,9226.84,1.15072,0.74483,1.09283,0.87046,0.86235,0.90242,0.5074,0.69592,0.51927,0.63658,3.565e-05,3.565e-05,3.565e-05
67,9370.08,1.15358,0.75121,1.09366,0.87758,0.85598,0.90153,0.50848,0.69451,0.52556,0.6359,3.466e-05,3.466e-05,3.466e-05
68,9511.53,1.16303,0.75057,1.09288,0.87792,0.86567,0.90309,0.51074,0.69574,0.52669,0.63968,3.367e-05,3.367e-05,3.367e-05
69,9659.99,1.16109,0.74807,1.09298,0.88172,0.86534,0.90276,0.51053,0.69481,0.5313,0.63846,3.268e-05,3.268e-05,3.268e-05
70,9804.83,1.14876,0.74381,1.09367,0.88532,0.86567,0.90616,0.51121,0.69428,0.47781,0.63742,3.169e-05,3.169e-05,3.169e-05
71,9965.98,1.15946,0.74889,1.09133,0.88565,0.86899,0.90627,0.51303,0.69105,0.4609,0.63551,3.07e-05,3.07e-05,3.07e-05
72,10157.1,1.14108,0.74544,1.087,0.8821,0.86853,0.91005,0.51276,0.69085,0.45878,0.63579,2.971e-05,2.971e-05,2.971e-05
73,10345.9,1.13743,0.73518,1.08355,0.87614,0.86401,0.90629,0.50998,0.69101,0.44773,0.63635,2.872e-05,2.872e-05,2.872e-05
74,10536.4,1.13269,0.72491,1.08169,0.89031,0.84411,0.90413,0.51022,0.68936,0.44684,0.63517,2.773e-05,2.773e-05,2.773e-05
75,10724.1,1.13874,0.73234,1.0796,0.87389,0.87337,0.90634,0.51125,0.6883,0.44645,0.6348,2.674e-05,2.674e-05,2.674e-05
76,10912.9,1.13103,0.72974,1.08571,0.8824,0.8586,0.90728,0.51116,0.68794,0.44242,0.63482,2.575e-05,2.575e-05,2.575e-05
77,11104.1,1.12396,0.72738,1.079,0.87858,0.86397,0.90542,0.50827,0.68937,0.44922,0.63615,2.476e-05,2.476e-05,2.476e-05
78,11293.7,1.12707,0.72046,1.0772,0.88115,0.86899,0.90694,0.50993,0.68808,0.44575,0.63544,2.377e-05,2.377e-05,2.377e-05
79,11483.5,1.1145,0.71498,1.07343,0.87913,0.86401,0.90375,0.50981,0.68758,0.45362,0.63625,2.278e-05,2.278e-05,2.278e-05
80,11672.4,1.11424,0.71095,1.06982,0.86949,0.85738,0.90173,0.50999,0.68751,0.44982,0.63639,2.179e-05,2.179e-05,2.179e-05
81,11861.9,1.11917,0.71474,1.07667,0.87897,0.85572,0.90013,0.51046,0.68702,0.44358,0.63607,2.08e-05,2.08e-05,2.08e-05
82,12051.3,1.10844,0.69995,1.06933,0.87312,0.85591,0.90065,0.5127,0.68711,0.4353,0.63716,1.981e-05,1.981e-05,1.981e-05
